1,228
1,443
1,433
1,472
1,170
1,205
1,218
1,276
1,397
1,181
1,25
1,236
1,42
1,326
1,337
1,138
1,389
1,237
1,8
1,481
1,238
1,449
1,380
1,206
1,202
1,141
1,248
1,386
1,137
1,383
1,415
1,207
1,260
1,123
1,216
2,334
2,487
2,177
2,471
2,62
2,323
2,207
2,189
2,249
2,108
2,100
2,257
2,328
2,9
2,136
2,22
2,445
2,447
2,78
2,77
2,424
2,433
2,478
2,26
2,485
2,455
2,429
2,382
2,310
2,185
2,166
2,416
2,287
2,23
2,326
3,227
3,310
3,223
3,31
3,196
3,129
3,49
3,86
3,290
3,161
3,452
3,417
3,180
3,52
4,461
4,238
4,257
4,259
4,483
4,90
4,318
4,116
4,345
4,366
4,401
4,319
4,255
4,70
4,420
4,306
4,202
4,370
4,466
4,71
4,333
4,144
4,285
4,130
4,94
4,431
4,129
4,150
4,184
4,458
4,223
4,314
4,379
4,336
4,397
4,326
5,102
5,253
5,199
5,53
5,227
5,416
5,26
5,315
5,267
5,49
5,65
5,71
5,170
5,191
5,105
5,394
5,106
5,404
5,184
5,1
5,337
5,480
5,268
5,319
5,16
5,254
5,362
6,362
6,420
6,365
6,34
6,313
6,181
6,240
6,320
6,404
6,381
6,171
6,169
6,170
6,375
6,201
6,177
6,390
6,315
6,440
6,288
6,259
6,360
6,296
6,62
6,464
6,450
6,402
6,279
6,344
6,81
6,333
6,137
6,102
6,254
6,311
6,410
6,224
6,22
6,114
6,157
6,225
6,13
6,196
6,64
6,374
6,2
6,418
6,251
6,257
6,405
7,251
7,21
7,410
7,191
7,138
7,185
7,132
7,360
7,213
7,310
8,225
8,352
8,220
8,49
8,259
8,372
8,329
8,270
8,322
8,145
8,20
8,392
8,296
8,45
8,22
9,399
9,239
9,442
9,89
9,168
9,452
9,155
9,230
9,126
9,241
9,240
9,444
9,1
9,173
9,87
9,364
9,200
9,33
9,343
9,318
9,362
9,423
9,233
9,283
9,281
9,468
9,183
9,235
9,223
9,382
9,78
9,294
9,253
9,29
9,209
9,285
9,138
9,457
9,471
9,453
9,412
9,92
9,158
9,18
9,15
9,262
9,45
9,170
9,8
10,86
10,351
10,18
10,76
10,439
10,401
10,441
10,187
10,459
10,109
10,266
10,179
11,229
11,33
11,384
11,139
11,350
11,266
12,73
12,88
12,107
12,98
12,323
12,483
12,405
12,104
12,2
12,298
12,363
12,37
12,389
12,342
12,145
12,256
12,460
12,152
12,32
12,377
12,320
12,349
12,195
12,111
13,47
13,175
13,103
13,463
13,313
14,226
14,229
14,481
14,22
14,165
14,55
14,153
14,106
14,116
14,457
14,171
14,354
14,407
14,140
14,293
14,157
14,50
15,62
15,132
15,443
15,429
15,271
15,319
15,179
15,257
15,293
15,298
15,474
15,0
15,295
15,468
15,78
15,431
15,379
15,456
15,16
15,228
15,462
15,64
15,107
15,281
16,198
16,46
16,366
16,363
16,51
16,160
16,381
16,425
16,304
16,484
16,226
16,232
16,24
16,382
16,354
16,339
16,367
16,17
16,6
16,351
16,323
16,127
16,352
16,347
16,480
16,31
16,183
16,132
16,286
16,356
16,176
16,205
16,378
16,233
16,168
16,319
16,242
16,64
16,155
16,258
16,29
16,215
16,164
16,204
16,114
16,268
16,14
17,464
17,411
17,285
17,470
17,129
17,334
17,485
17,406
17,167
17,140
17,207
17,468
17,250
17,51
17,60
17,97
17,313
17,224
17,46
17,272
17,343
17,40
17,93
17,235
17,254
17,186
17,471
17,62
17,274
17,472
17,130
17,29
17,218
17,35
17,332
17,43
17,179
18,418
18,300
18,74
18,326
18,51
18,128
18,102
18,441
18,287
18,434
18,69
18,115
18,454
18,472
18,409
18,372
18,467
18,297
18,452
18,134
18,364
18,62
18,348
18,412
18,469
18,4
18,37
18,347
18,380
18,369
18,288
18,309
18,20
18,224
18,197
18,458
18,83
