1,24
1,26
1,12
1,25
1,38
1,6
1,20
1,13
3,21
3,49
3,5
3,8
3,12
3,48
3,0
3,28
3,1
3,14
3,26
3,18
3,30
3,41
3,38
3,16
3,22
4,33
4,13
4,14
4,49
4,40
4,6
4,39
4,30
4,36
4,18
4,46
4,43
5,31
5,10
5,19
5,6
5,0
5,24
5,27
5,25
5,46
6,43
6,19
6,41
6,7
6,42
6,2
6,32
6,12
6,3
6,48
6,15
7,24
7,30
7,21
7,49
7,8
7,25
7,3
7,19
7,15
7,20
7,2
7,40
7,27
7,6
7,12
7,32
8,23
8,44
8,49
8,22
8,5
9,40
9,30
9,23
9,41
9,21
9,19
10,47
10,8
10,5
10,18
10,6
10,19
10,38
10,15
10,44
10,16
10,42
10,40
10,4
10,7
11,38
11,37
11,17
11,16
11,44
11,23
11,8
11,32
11,6
11,34
11,7
11,42
11,25
12,16
12,39
12,30
12,48
12,40
12,23
12,19
12,17
12,10
12,29
12,5
12,14
13,17
13,3
13,28
13,37
14,26
14,3
14,4
14,34
14,27
14,47
14,33
14,41
14,30
14,19
14,38
14,2
14,15
14,32
14,17
14,48
15,19
15,26
15,44
15,27
15,30
15,13
16,30
17,16
17,46
18,20
18,41
18,38
18,1
19,33
19,0
19,7
19,29
19,23
19,27
19,32
19,24
19,8
19,17
19,37
19,10
19,12
19,2
19,39
19,15
19,28
20,49
20,24
20,44
20,2
20,28
20,30
21,26
21,5
21,23
21,33
21,38
21,16
21,11
21,45
21,28
21,29
21,43
21,4
21,15
22,42
22,0
22,33
22,18
22,27
22,8
22,3
22,19
22,36
22,21
22,16
22,10
22,38
22,25
23,13
23,49
23,15
23,33
23,18
23,12
23,2
23,37
23,17
23,36
24,43
25,4
25,37
25,48
25,31
26,47
26,44
26,46
26,34
26,27
26,32
26,30
26,6
26,41
26,19
27,0
27,45
27,19
27,31
27,37
27,6
27,15
27,20
27,13
27,36
27,12
27,29
28,6
28,10
28,37
28,34
28,5
28,29
28,4
28,21
28,47
29,36
29,26
29,21
29,14
29,41
29,48
29,17
29,12
29,22
29,31
29,9
29,27
29,35
29,3
30,22
30,4
30,8
30,39
30,42
30,35
30,25
30,2
30,14
30,9
30,47
30,37
30,41
30,7
30,36
31,21
31,14
31,5
31,38
31,20
31,0
31,46
31,33
31,2
31,39
31,36
31,45
31,28
31,22
31,3
31,30
31,4
32,7
32,48
32,24
33,5
33,34
33,42
33,41
33,43
33,27
33,18
33,14
33,16
33,21
35,41
35,10
35,18
35,13
35,44
35,31
35,5
36,13
36,11
36,29
36,7
37,8
37,6
37,20
37,19
37,16
37,7
37,47
37,29
37,28
37,21
37,27
37,12
37,46
38,0
38,37
39,31
39,35
39,36
39,21
39,44
39,27
39,26
39,48
39,12
39,38
39,3
39,25
40,31
40,32
40,25
41,23
41,22
41,19
41,1
42,43
42,26
42,44
42,21
42,19
42,13
42,30
42,1
42,18
42,40
42,20
42,33
42,3
42,39
42,46
42,41
43,1
43,5
43,13
43,12
43,17
43,30
43,9
43,0
44,21
44,19
44,37
44,13
44,33
44,22
44,46
44,48
44,18
44,14
44,47
45,12
45,0
45,37
45,48
45,7
45,19
45,43
45,32
46,5
46,13
46,1
46,34
46,24
46,39
46,45
46,14
46,0
46,36
46,28
46,33
46,31
46,7
46,41
46,15
47,15
47,2
47,10
47,46
47,27
47,8
47,6
47,40
47,9
47,25
48,30
48,5
48,36
48,10
48,20
48,42
48,28
48,2
48,21
48,35
48,11
48,12
49,8
49,46
49,19
49,39
49,20
49,9
49,23
50,36
50,25
50,46
50,42
50,27
50,17
50,21
50,18
50,41
50,43
50,26
